"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-18T09:00:00","2000-03-18","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-19T09:00:00","2000-03-19","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-20T09:00:00","2000-03-20","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-21T09:00:00","2000-03-21","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-22T09:00:00","2000-03-22","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-23T09:00:00","2000-03-23","11.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-24T09:00:00","2000-03-24","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-25T09:00:00","2000-03-25","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-26T09:00:00","2000-03-26","6.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-27T09:00:00","2000-03-27","3.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-28T09:00:00","2000-03-28","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-29T09:00:00","2000-03-29","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-30T09:00:00","2000-03-30","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-03-31T09:00:00","2000-03-31","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-01T09:00:00","2000-04-01","1.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-02T09:00:00","2000-04-02","34.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-03T09:00:00","2000-04-03","16.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-04T09:00:00","2000-04-04","5.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-05T09:00:00","2000-04-05","2.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-06T09:00:00","2000-04-06","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-07T09:00:00","2000-04-07","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-08T09:00:00","2000-04-08","1.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-09T09:00:00","2000-04-09","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-10T09:00:00","2000-04-10","8.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-11T09:00:00","2000-04-11","14.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-12T09:00:00","2000-04-12","46.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-13T09:00:00","2000-04-13","22.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-14T09:00:00","2000-04-14","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-15T09:00:00","2000-04-15","2.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-16T09:00:00","2000-04-16","4.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-17T09:00:00","2000-04-17","8.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-18T09:00:00","2000-04-18","9.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-19T09:00:00","2000-04-19","7.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-20T09:00:00","2000-04-20","1.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-21T09:00:00","2000-04-21","18.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-22T09:00:00","2000-04-22","4.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-23T09:00:00","2000-04-23","11.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-24T09:00:00","2000-04-24","16.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-25T09:00:00","2000-04-25","5.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-26T09:00:00","2000-04-26","3.0","Incomplete","Good",""
